0,0.9979693245561466,1.5634454154803205E-4,6.298108380490647E-5,6.508344999605121E-4,3.630916294199598E-5,5.353993239365953E-6,3.580426838960076E-4,1.3338977334797572E-4,5.12614931950054E-4,1.1480477316445558E-4
1,5.096296177320738E-4,0.42726390495273864,3.545402578745632E-4,0.3816355221119718,0.18818744980111743,3.0223954583763786E-5,2.208831199512318E-4,3.444728144232456E-4,1.7825664126748346E-4,0.0012751167283397153
2,6.003731430370174E-4,0.39895438179460296,0.001505997885034757,0.001442698752988694,-1.0322027913345529E-4,4.85988870038121E-4,0.18262099846671093,0.41431546028243443,1.2192020722781803E-4,5.5400877058656466E-5
3,0.002503337436975009,6.200218918875201E-4,5.238197234925448E-4,1.1421717035572488E-4,0.3879496938100581,2.045682613117999E-4,0.5219857740908246,2.6315202311389475E-4,4.3766143536046014E-4,0.08539775415662033
4,4.95142375044473E-4,0.05380841401167878,4.397080380901627E-4,9.710170760866027E-4,0.5485884722008708,7.652275377361039E-4,0.004290450101091025,0.10534036669905973,6.272910248717123E-4,0.2846739109354706
5,4.736763660851006E-5,0.0019454257553929448,4.330326883771066E-4,0.6442879895851721,1.483020650502528E-4,0.0013085554015546455,0.21269608807592688,7.34978955140295E-4,0.1366445273066345,0.0017537325301427388
6,8.889613594574389E-4,0.5875282380109536,0.07189928430958474,0.002124365463924141,1.70403288115303E-4,0.06918065786756691,0.20340557947720672,0.0014297852679273813,0.034360291505008876,0.02901243345025512
7,3.7900463106570447E-4,0.13686703390641483,2.9989554005160495E-4,0.0022045988149500583,1.056231405026317E-4,9.828634860335692E-5,0.001732711715623223,0.3211290272889406,8.289875831674854E-5,0.5371009198555312
8,3.246038848346005E-4,0.6957521252060904,0.22936303343814943,0.018752191729004466,2.8723258824552635E-4,0.050864260397131246,0.002573807911271959,9.423199524767211E-4,4.945113357876702E-4,6.459135570080164E-4
9,0.11307658001534636,0.3881566004702792,0.0018576536564297932,3.4987936055342174E-4,0.32082643163299185,1.5647550561261973E-5,0.0011405479361219532,7.319967687604276E-4,0.1735345979496169,3.100646593388768E-4
10,3.851811447712201E-4,0.45107380706129613,0.3168616001167306,0.019362751124849465,1.9055997202278705E-4,0.0013436973530906366,1.250088099457648E-4,0.20515278985275784,9.712015898463853E-4,0.004533402974689256
11,0.0026479390643675852,0.5110330933222996,0.00267943690681145,0.1177652294244696,0.001095422924140719,7.310995741872362E-4,3.683362587107273E-4,4.818796596074736E-4,0.2750411762791661,0.0881563865862394
12,0.1875226361230295,0.001900058493879139,7.652418415483124E-4,0.006261558783833071,0.7956623927713357,4.983553296780693E-6,0.004526200368219195,7.976368622924074E-4,2.773810467201369E-4,0.002281910155845771
13,4.920725314970783E-4,0.0033025332960482353,6.848397645972067E-4,0.41102174469312425,0.5733550438419386,2.731302003362452E-4,0.006403788181394112,0.0032497585641080456,1.7110560996172168E-4,0.001045983316994567
14,4.346750342077326E-4,0.1319120433218199,-2.917338340199446E-7,5.220830110827777E-4,3.540464999799964E-4,4.973644848400835E-4,0.4797896611467965,0.13647715166488458,-4.0684747233649837E-4,0.25042011404255893
15,0.001837778520799011,0.001131524876026345,0.24064915014263213,0.0010056927022410924,0.23544785992461276,0.0030005785025931674,0.49511955665685276,0.004132326222609792,0.0015313505032296072,0.016144181948403433
16,0.24579178832130766,0.0014223605175888979,0.019586479014898503,0.0015194431240742818,0.0021199488185508395,1.069700566932476E-5,0.5330113188982895,3.620961701766912E-4,0.19096892599171586,0.005206942137728571
17,8.421059551344355E-4,0.4153861935896453,6.687489327367117E-4,0.005987145167964843,0.14299142453621827,3.3666786157203824E-4,0.002257283827688075,0.425235316893946,4.854504100552008E-4,0.005809662825039194
18,0.005953113759912398,0.09617599452397303,0.7798708796257501,0.0060974216643326406,0.0958334879680455,0.0018822863234885178,0.0030278889909893343,0.002810480758141251,0.0014207224729807964,0.00692772391238644
19,0.8385698147556364,0.002388966943923323,0.0013451361967450758,7.657917208589622E-4,0.0016359109337679017,2.718977258947177E-4,0.0022508876617500896,4.5506997689692946E-4,0.001111613188913672,0.15120491089561305
20,0.10549516537500693,0.20203912826068116,0.0027533367647322904,7.91238723247646E-5,0.49337479346848223,0.0010193715679470692,0.19350768354939565,6.976242110658812E-4,2.414434813312184E-4,7.923294490327797E-4
21,2.1127373955438992E-4,0.0041117317290774455,2.810502812784927E-4,0.7226066211945986,8.866434057756507E-4,4.835299865568944E-4,0.0010701918721749896,0.00268783573377645,2.822180888227548E-4,0.26737890396838426
22,2.063739078487057E-4,0.6220555158108794,4.7030423415925134E-4,0.31801929941057855,4.598439934795688E-4,8.267563065698514E-6,7.918534775319825E-4,7.02608172581506E-4,0.056917302754869,3.686306750062467E-4
23,2.829513584418808E-4,0.019255983847307437,0.1316797694129508,0.0010991264586770813,9.578926574391309E-4,0.0012018294710501338,0.0016121869327341567,0.8430794295489255,1.5246271113673432E-4,6.783676013371881E-4
24,6.814939356651515E-4,0.004476895762263261,8.968686175142324E-5,0.9930666184825035,1.3951313992750902E-5,2.1549924595093725E-5,1.3051802684882828E-5,1.6001054697203975E-5,6.154506373248326E-4,0.00100530022452188
25,0.07815652737752708,3.1018330394942776E-4,7.861303385433108E-4,3.493970503312691E-4,0.046113881731034014,3.579137378615159E-4,2.128283391046651E-4,0.16580685278777044,1.6533362798283707E-4,0.7077409517058955
26,3.131205097902418E-4,0.08062500828988949,3.818654205800856E-4,-1.0399288678658176E-4,2.5866908771123096E-4,1.3399286721266636E-4,0.11043787396857069,0.0019118340777823913,3.776670860034436E-4,0.8056639615792464
